support,itemsets
0.03915175834587304,"engagement=low, label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.03915175834587304,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.03923535640639804,"any_harmful=1, engagement=low, label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.03920749038622304,"engagement=low, label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.03892883018447305,"engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.038873098144123056,"engagement=low, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.03920749038622304,"any_harmful=1, engagement=low, label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.03892883018447305,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.03890096416429806,"engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.03890096416429806,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.038873098144123056,"any_harmful=1, engagement=low, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.03884523212394806,"engagement=low, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.03856657192219807,"engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.03884523212394806,"any_harmful=1, engagement=low, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.03856657192219807,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.038538705902023074,"engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.038538705902023074,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.060692191941146965,"any_harmful=1, label=Conspiracy, period=post_election, topic=2020 / 2020 election / votes / election"
0.06048319678983448,"label=Conspiracy, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.06014880454773449,"label=Conspiracy, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.05915956083152204,"label=Conspiracy, label=Sensationalism, period=post_election, topic=2020 / 2020 election / votes / election"
0.05858830741793457,"label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.06048319678983448,"any_harmful=1, label=Conspiracy, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.06014880454773449,"any_harmful=1, label=Conspiracy, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.059939809396422,"label=Conspiracy, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.059939809396422,"any_harmful=1, label=Conspiracy, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.05915956083152204,"any_harmful=1, label=Conspiracy, label=Sensationalism, period=post_election, topic=2020 / 2020 election / votes / election"
0.059048096750822045,"label=Conspiracy, label=Sensationalism, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.05861617343810957,"label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.059048096750822045,"any_harmful=1, label=Conspiracy, label=Sensationalism, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.05861617343810957,"any_harmful=1, label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.058504709357409576,"label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.058504709357409576,"any_harmful=1, label=Conspiracy, label=Sensationalism, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.05858830741793457,"any_harmful=1, label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.058476843337234574,"label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.05818425012539709,"label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.058086719054784595,"label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.058476843337234574,"any_harmful=1, label=Conspiracy, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.05818425012539709,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election"
0.058072786044697094,"label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.058072786044697094,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, topic=2020 / 2020 election / votes / election, verified=0"
0.058086719054784595,"any_harmful=1, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.0579752549740846,"label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.057682661762247116,"label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.0579752549740846,"any_harmful=1, label=Conspiracy, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.057682661762247116,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.05757119768154712,"label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.05757119768154712,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.05151033829348493,"sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.051245611101822436,"sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.039514016608148024,"any_harmful=1, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03644875438889818,"engagement=low, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03557097475338572,"label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03101488045477345,"label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02282227052332386,"label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.04234241765591038,"period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.05056289360753497,"sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03917962436604804,"any_harmful=1, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03898456222482305,"any_harmful=1, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03353675528061082,"any_harmful=1, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03865016998272307,"any_harmful=1, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03323022905868584,"any_harmful=1, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03303516691746085,"any_harmful=1, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03272864069553586,"any_harmful=1, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03621189321741069,"engagement=low, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.035933233015660704,"engagement=low, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.027782422114473612,"any_harmful=1, engagement=low, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.028520871649111074,"engagement=low, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.035696371844173215,"engagement=low, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.027712757064036114,"any_harmful=1, engagement=low, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02742016385219863,"any_harmful=1, engagement=low, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.022891935573761357,"any_harmful=1, engagement=low, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.027350498801761134,"any_harmful=1, engagement=low, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.022850136543498857,"any_harmful=1, engagement=low, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02255754333166137,"any_harmful=1, engagement=low, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.022515744301398875,"any_harmful=1, engagement=low, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02838154154823608,"engagement=low, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.028130747366661095,"engagement=low, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.0279914172657861,"engagement=low, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03557097475338572,"any_harmful=1, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.035278381541548234,"label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03508331940032325,"label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02475895892548626,"engagement=low, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030346095970573483,"label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.035278381541548234,"any_harmful=1, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03508331940032325,"any_harmful=1, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03479072618848576,"label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03479072618848576,"any_harmful=1, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02475895892548626,"any_harmful=1, engagement=low, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.024717159895223766,"engagement=low, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02442456668338628,"engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.020495457838711477,"engagement=low, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.024717159895223766,"any_harmful=1, engagement=low, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02442456668338628,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02438276765312378,"engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02438276765312378,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.020495457838711477,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.020467591818536475,"engagement=low, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.020174998606698993,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.020467591818536475,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.020174998606698993,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.020147132586523994,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.020147132586523994,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.030346095970573483,"any_harmful=1, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030067435768823498,"label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.029872373627598505,"label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030067435768823498,"any_harmful=1, label=Sensationalism, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.029872373627598505,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02959371342584852,"label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02959371342584852,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03101488045477345,"any_harmful=1, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030736220253023465,"label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.030694421222760965,"label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03058295714206097,"label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021359304464136433,"engagement=low, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02659811625703617,"label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030736220253023465,"any_harmful=1, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.030694421222760965,"any_harmful=1, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.03041576102101098,"label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03041576102101098,"any_harmful=1, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.03058295714206097,"any_harmful=1, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030304296940310983,"label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.030262497910048487,"label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.030304296940310983,"any_harmful=1, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.030262497910048487,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.029983837708298502,"label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.029983837708298502,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021359304464136433,"any_harmful=1, engagement=low, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021331438443961435,"engagement=low, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021094577272473946,"engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021052778242211447,"engagement=low, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017764587861561612,"engagement=low, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021331438443961435,"any_harmful=1, engagement=low, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021094577272473946,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021066711252298947,"engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021066711252298947,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021052778242211447,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021024912222036448,"engagement=low, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02078805105054896,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021024912222036448,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02078805105054896,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02076018503037396,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02076018503037396,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.017764587861561612,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017736721841386614,"engagement=low, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.017555592710249122,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01745806163963663,"engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017736721841386614,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.017555592710249122,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017527726690074123,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.017527726690074123,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01745806163963663,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017430195619461627,"engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01724906648832414,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.017430195619461627,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01724906648832414,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01722120046814914,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01722120046814914,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02659811625703617,"any_harmful=1, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.026333389065373684,"label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.026319456055286183,"label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02616619294432369,"label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.026333389065373684,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.026319456055286183,"any_harmful=1, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.026054728863623696,"label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.026054728863623696,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02616619294432369,"any_harmful=1, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.025901465752661206,"label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.025887532742573705,"label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.025901465752661206,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.025887532742573705,"any_harmful=1, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.025622805550911218,"label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.025622805550911218,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02282227052332386,"any_harmful=1, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02276653848297386,"label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02255754333166137,"label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.022042021958423898,"label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02181909379702391,"label=Conspiracy, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.016385219862899182,"engagement=low, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.019506214122499026,"label=Conspiracy, period=post_election, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02276653848297386,"any_harmful=1, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02255754333166137,"any_harmful=1, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.022501811291311374,"label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.022501811291311374,"any_harmful=1, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.022042021958423898,"any_harmful=1, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.0220141559382489,"label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02177729476676141,"label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.0220141559382489,"any_harmful=1, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02177729476676141,"any_harmful=1, label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021749428746586412,"label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021749428746586412,"any_harmful=1, label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02181909379702391,"any_harmful=1, label=Conspiracy, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02179122777684891,"label=Conspiracy, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02158223262553642,"label=Conspiracy, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02156829961544892,"label=Conspiracy, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02179122777684891,"any_harmful=1, label=Conspiracy, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02158223262553642,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021554366605361423,"label=Conspiracy, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021554366605361423,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.02156829961544892,"any_harmful=1, label=Conspiracy, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02154043359527392,"label=Conspiracy, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021331438443961435,"label=Conspiracy, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.02154043359527392,"any_harmful=1, label=Conspiracy, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021331438443961435,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.021303572423786436,"label=Conspiracy, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.021303572423786436,"any_harmful=1, label=Conspiracy, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.016385219862899182,"any_harmful=1, engagement=low, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01637128685281168,"engagement=low, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01619015772167419,"engagement=low, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01575823440896171,"engagement=low, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01563283731817422,"engagement=low, label=Conspiracy, label=Speculation, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01637128685281168,"any_harmful=1, engagement=low, label=Conspiracy, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01619015772167419,"any_harmful=1, engagement=low, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.016176224711586692,"engagement=low, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.016176224711586692,"any_harmful=1, engagement=low, label=Conspiracy, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01575823440896171,"engagement=low, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.01575823440896171,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.015563172267736722,"engagement=low, label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
0.01575823440896171,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.015563172267736722,"engagement=low, label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election, verified=0"
0.015563172267736722,"any_harmful=1, engagement=low, label=Conspiracy, label=Sensationalism, sensitive=0, sentiment=negative, topic=2020 / 2020 election / votes / election"
